probe_id,lhs_holder,rhs_holder,interval_id,n_samples,lhs_canon_vector,rhs_canon_vector,output_canon_vector,n_values,n_declines
S9_7_5,BigDecimal,Float,IV32:f_b64|f_b64:shift,32,"[1, 0.0, 0];[-1, 0.0, 0];[1, 1.0120112665365530917624767335946, -1074];[-1, 1.0120112665365530917624767335946, -1074];[1, 1.0000000000000000075996431390427, -1022];[1, 1.0, 0];[1, 1.0000000000000002, 0];[1, 1.9999999999999998, -1];[1, 1.9999999999999997688934766870555, 1023];[-1, 1.9999999999999997688934766870555, 1023];[1, 1.5000000000000000982839164362018, -852];[1, 1.4999999999999999695735805599687, -681];[1, 1.4999999999999999845895418142557, -511];[1, 1.5000000000000000058411183959362, -340];[1, 1.5000000000000000489340475072201, -170];[1, 1.5, 0];[1, 1.5000000000000000786054355441785, 171];[1, 1.5000000000000000822253684141152, 341];[1, 1.500000000000000026151848559796, 512];[1, 1.4999999999999999036866167896554, 682];[1, 1.4999999999999999540518197415502, 853];[-1, 1.5000000000000000982839164362018, -852];[-1, 1.4999999999999999695735805599687, -681];[-1, 1.4999999999999999845895418142557, -511];[-1, 1.5000000000000000058411183959362, -340];[-1, 1.5000000000000000489340475072201, -170];[-1, 1.5, 0];[-1, 1.5000000000000000786054355441785, 171];[-1, 1.5000000000000000822253684141152, 341];[-1, 1.500000000000000026151848559796, 512];[-1, 1.4999999999999999036866167896554, 682];[-1, 1.4999999999999999540518197415502, 853]","[-1, 0.0, 0];[1, 1.0, -1074];[-1, 1.0, -1074];[1, 1.0, -1022];[1, 1.0, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, 1023];[-1, 1.9999999999999997779553950749687, 1023];[1, 1.5, -852];[1, 1.5, -681];[1, 1.5, -511];[1, 1.5, -340];[1, 1.5, -170];[1, 1.5, 0];[1, 1.5, 171];[1, 1.5, 341];[1, 1.5, 512];[1, 1.5, 682];[1, 1.5, 853];[-1, 1.5, -852];[-1, 1.5, -681];[-1, 1.5, -511];[-1, 1.5, -340];[-1, 1.5, -170];[-1, 1.5, 0];[-1, 1.5, 171];[-1, 1.5, 341];[-1, 1.5, 512];[-1, 1.5, 682];[-1, 1.5, 853];[1, 0.0, 0]",true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,32,0
S9_7_6,BigDecimal,Rational,IV32:f_b64|f_b64:shift,32,"[1, 0.0, 0];[-1, 0.0, 0];[1, 1.0120112665365530917624767335946, -1074];[-1, 1.0120112665365530917624767335946, -1074];[1, 1.0000000000000000075996431390427, -1022];[1, 1.0, 0];[1, 1.0000000000000002, 0];[1, 1.9999999999999998, -1];[1, 1.9999999999999997688934766870555, 1023];[-1, 1.9999999999999997688934766870555, 1023];[1, 1.5000000000000000982839164362018, -852];[1, 1.4999999999999999695735805599687, -681];[1, 1.4999999999999999845895418142557, -511];[1, 1.5000000000000000058411183959362, -340];[1, 1.5000000000000000489340475072201, -170];[1, 1.5, 0];[1, 1.5000000000000000786054355441785, 171];[1, 1.5000000000000000822253684141152, 341];[1, 1.500000000000000026151848559796, 512];[1, 1.4999999999999999036866167896554, 682];[1, 1.4999999999999999540518197415502, 853];[-1, 1.5000000000000000982839164362018, -852];[-1, 1.4999999999999999695735805599687, -681];[-1, 1.4999999999999999845895418142557, -511];[-1, 1.5000000000000000058411183959362, -340];[-1, 1.5000000000000000489340475072201, -170];[-1, 1.5, 0];[-1, 1.5000000000000000786054355441785, 171];[-1, 1.5000000000000000822253684141152, 341];[-1, 1.500000000000000026151848559796, 512];[-1, 1.4999999999999999036866167896554, 682];[-1, 1.4999999999999999540518197415502, 853]","[-1, 0.0, 0];[1, 1.0, -1074];[-1, 1.0, -1074];[1, 1.0, -1022];[1, 1.0, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, 1023];[-1, 1.9999999999999997779553950749687, 1023];[1, 1.5, -852];[1, 1.5, -681];[1, 1.5, -511];[1, 1.5, -340];[1, 1.5, -170];[1, 1.5, 0];[1, 1.5, 171];[1, 1.5, 341];[1, 1.5, 512];[1, 1.5, 682];[1, 1.5, 853];[-1, 1.5, -852];[-1, 1.5, -681];[-1, 1.5, -511];[-1, 1.5, -340];[-1, 1.5, -170];[-1, 1.5, 0];[-1, 1.5, 171];[-1, 1.5, 341];[-1, 1.5, 512];[-1, 1.5, 682];[-1, 1.5, 853];[1, 0.0, 0]",true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,32,0
S9_7_7,BigDecimal,BigDecimal,IV32:f_b64|f_b64:shift,32,"[1, 0.0, 0];[-1, 0.0, 0];[1, 1.0120112665365530917624767335946, -1074];[-1, 1.0120112665365530917624767335946, -1074];[1, 1.0000000000000000075996431390427, -1022];[1, 1.0, 0];[1, 1.0000000000000002, 0];[1, 1.9999999999999998, -1];[1, 1.9999999999999997688934766870555, 1023];[-1, 1.9999999999999997688934766870555, 1023];[1, 1.5000000000000000982839164362018, -852];[1, 1.4999999999999999695735805599687, -681];[1, 1.4999999999999999845895418142557, -511];[1, 1.5000000000000000058411183959362, -340];[1, 1.5000000000000000489340475072201, -170];[1, 1.5, 0];[1, 1.5000000000000000786054355441785, 171];[1, 1.5000000000000000822253684141152, 341];[1, 1.500000000000000026151848559796, 512];[1, 1.4999999999999999036866167896554, 682];[1, 1.4999999999999999540518197415502, 853];[-1, 1.5000000000000000982839164362018, -852];[-1, 1.4999999999999999695735805599687, -681];[-1, 1.4999999999999999845895418142557, -511];[-1, 1.5000000000000000058411183959362, -340];[-1, 1.5000000000000000489340475072201, -170];[-1, 1.5, 0];[-1, 1.5000000000000000786054355441785, 171];[-1, 1.5000000000000000822253684141152, 341];[-1, 1.500000000000000026151848559796, 512];[-1, 1.4999999999999999036866167896554, 682];[-1, 1.4999999999999999540518197415502, 853]","[-1, 0.0, 0];[1, 1.0120112665365530917624767335946, -1074];[-1, 1.0120112665365530917624767335946, -1074];[1, 1.0000000000000000075996431390427, -1022];[1, 1.0, 0];[1, 1.0000000000000002, 0];[1, 1.9999999999999998, -1];[1, 1.9999999999999997688934766870555, 1023];[-1, 1.9999999999999997688934766870555, 1023];[1, 1.5000000000000000982839164362018, -852];[1, 1.4999999999999999695735805599687, -681];[1, 1.4999999999999999845895418142557, -511];[1, 1.5000000000000000058411183959362, -340];[1, 1.5000000000000000489340475072201, -170];[1, 1.5, 0];[1, 1.5000000000000000786054355441785, 171];[1, 1.5000000000000000822253684141152, 341];[1, 1.500000000000000026151848559796, 512];[1, 1.4999999999999999036866167896554, 682];[1, 1.4999999999999999540518197415502, 853];[-1, 1.5000000000000000982839164362018, -852];[-1, 1.4999999999999999695735805599687, -681];[-1, 1.4999999999999999845895418142557, -511];[-1, 1.5000000000000000058411183959362, -340];[-1, 1.5000000000000000489340475072201, -170];[-1, 1.5, 0];[-1, 1.5000000000000000786054355441785, 171];[-1, 1.5000000000000000822253684141152, 341];[-1, 1.500000000000000026151848559796, 512];[-1, 1.4999999999999999036866167896554, 682];[-1, 1.4999999999999999540518197415502, 853];[1, 0.0, 0]",true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,32,0
C9_2_2,Integer,Integer,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_2_3,Integer,Rational,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_2_4,Integer,BigDecimal,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_2_5,Integer,Float,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_2_6,Integer,Rational,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_2_7,Integer,BigDecimal,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_3_2,Rational,Integer,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_3_3,Rational,Rational,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_3_4,Rational,BigDecimal,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_3_5,Rational,Float,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_3_6,Rational,Rational,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_3_7,Rational,BigDecimal,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_4_2,BigDecimal,Integer,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_4_3,BigDecimal,Rational,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_4_4,BigDecimal,BigDecimal,IV32:w_big128|w_big128:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_4_5,BigDecimal,Float,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_4_6,BigDecimal,Rational,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_4_7,BigDecimal,BigDecimal,IV32:w_big128|f_b64:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_5_2,Float,Integer,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_5_3,Float,Rational,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_5_4,Float,BigDecimal,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_5_5,Float,Float,IV32:f_b64|f_b64:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_5_6,Float,Rational,IV32:f_b64|f_b64:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_5_7,Float,BigDecimal,IV32:f_b64|f_b64:comp1,32,true;true;true;true;false;true;false;true;false;false;true;false;true;true;false;true;true;true;false;true;true;true;false;true;true;false;true;true;true;false;true;true,true;true;true;true;false;true;false;true;false;false;true;false;true;true;false;true;true;true;false;true;true;true;false;true;true;false;true;true;true;false;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_6_2,Rational,Integer,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_6_3,Rational,Rational,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_6_4,Rational,BigDecimal,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_6_5,Rational,Float,IV32:f_b64|f_b64:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_6_6,Rational,Rational,IV32:f_b64|f_b64:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_6_7,Rational,BigDecimal,IV32:f_b64|f_b64:comp1,32,true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false,true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_7_2,BigDecimal,Integer,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_7_3,BigDecimal,Rational,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_7_4,BigDecimal,BigDecimal,IV32:f_b64|w_big128:comp1,32,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_7_5,BigDecimal,Float,IV32:f_b64|f_b64:comp1,32,true;true;true;true;false;true;false;true;false;false;true;false;true;true;false;true;true;true;false;true;true;true;false;true;true;false;true;true;true;false;true;true,true;true;true;true;false;true;false;true;false;false;true;false;true;true;false;true;true;true;false;true;true;true;false;true;true;false;true;true;true;false;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_7_6,BigDecimal,Rational,IV32:f_b64|f_b64:comp1,32,true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false,true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
C9_7_7,BigDecimal,BigDecimal,IV32:f_b64|f_b64:comp1,32,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true,32,0
